data,latitude,longitude,mes,temp_superficie,umidade_relativa,ndvi,ndwi,precipitacao_30d,velocidade_vento,frp_fogo,dist_estrada_km,dist_area_protegida_km,densidade_pop,altitude_m,dias_sem_chuva,estacao_seca,risco_score,risco_desmatamento
2019-07-29,-14.1845,-54.067,7,33.22,59.73,0.4942,0.077,2.2,9.39,5.35,40.85,108.73,8.04,424.6,38.5,1,0.5498,Médio
2018-06-26,-3.1821,-63.8971,6,31.96,55.28,0.5107,0.1413,13.99,11.6,8.02,55.73,5.91,0.94,157.0,36.8,1,0.573,Médio
2018-11-19,-1.4487,-53.7828,11,25.95,77.11,0.6012,0.4841,104.57,17.92,0.71,1.32,1.63,10.82,183.4,0.0,0,0.3413,Baixo
2022-12-07,-14.6682,-71.05,12,27.25,72.67,0.658,0.6207,166.46,14.04,0.47,18.72,2.28,10.06,196.5,0.0,0,0.3581,Médio
2020-03-21,-4.7581,-68.1033,3,29.29,73.16,0.6288,0.5218,147.52,5.49,1.63,2.84,17.16,14.67,589.3,0.0,0,0.3561,Médio
2020-08-28,-10.4701,-49.0394,8,35.86,56.44,0.4617,0.1566,0.0,4.92,6.06,5.6,38.79,0.95,376.2,46.7,1,0.7732,Alto
2022-05-14,-2.0965,-66.639,5,27.01,69.18,0.6867,0.5754,124.96,11.74,5.06,57.62,20.59,3.53,369.5,0.0,0,0.3426,Baixo
2022-12-22,-11.5127,-49.5628,12,25.69,73.21,0.5731,0.6598,160.1,7.15,4.24,17.17,1.04,10.5,354.9,0.0,0,0.343,Baixo
2020-11-29,-1.1812,-65.1803,11,28.54,70.7,0.6782,0.6319,133.71,14.59,1.32,35.53,25.89,1.47,101.9,0.0,0,0.4678,Médio
2022-01-22,-7.2653,-54.9993,1,26.35,70.55,0.6842,0.5169,129.09,12.17,0.89,1.66,23.35,11.32,590.7,6.9,0,0.3996,Médio
2019-08-20,3.7346,-53.5638,8,32.96,44.45,0.456,0.1376,27.76,12.66,5.79,13.48,56.56,0.61,371.9,37.9,1,0.6413,Médio
2019-07-12,-12.2496,-58.6457,7,36.65,61.7,0.459,0.0859,40.31,9.17,5.62,28.04,13.12,4.08,408.5,27.0,1,0.7612,Alto
2020-01-05,-8.1787,-64.4513,1,29.65,71.57,0.6388,0.6708,106.91,18.97,1.57,3.58,9.81,18.75,35.2,9.3,0,0.4831,Médio
2021-05-12,-12.7305,-67.046,5,28.32,80.82,0.6641,0.6255,166.5,23.37,3.27,9.86,11.83,14.89,416.9,1.2,0,0.3272,Baixo
2021-05-29,3.4939,-72.0707,5,25.46,80.34,0.6424,0.6039,125.99,10.89,0.74,1.67,14.48,10.35,246.6,1.4,0,0.2153,Baixo
2019-07-30,2.5468,-64.4895,7,34.42,48.57,0.5217,0.097,29.46,13.41,5.42,26.34,36.57,20.44,101.6,33.3,1,0.6776,Alto
2018-09-01,-9.8412,-54.7114,9,36.13,49.56,0.5881,0.2077,28.94,12.39,6.29,88.42,25.51,12.35,156.9,41.3,1,0.6069,Médio
2021-02-28,-1.8003,-46.7275,2,27.25,87.8,0.6246,0.6613,134.19,10.96,0.14,43.87,16.43,7.33,110.3,0.0,0,0.3032,Baixo
2018-08-23,1.3444,-48.6063,8,36.7,63.75,0.4142,0.097,0.0,8.67,7.42,91.85,18.76,38.98,107.7,43.3,1,0.7075,Alto
2020-11-21,-3.896,-51.5502,11,30.59,74.84,0.6913,0.5323,141.43,7.66,1.46,46.71,18.54,11.87,309.1,7.1,0,0.3525,Médio
2021-06-19,-4.407,-50.9235,6,37.33,56.29,0.5842,0.2506,78.76,7.46,6.37,48.31,143.61,9.2,242.0,44.2,1,0.6679,Alto
2021-07-02,-10.163,-54.3804,7,34.61,51.85,0.5196,-0.0113,0.0,13.62,5.71,21.52,10.61,5.26,350.1,36.1,1,0.7408,Alto
2021-10-07,-13.1379,-65.712,10,29.17,77.16,0.5956,0.6996,200.77,9.92,4.7,18.26,68.16,23.27,551.4,0.0,0,0.3778,Médio
2022-05-12,2.9443,-47.5985,5,30.83,71.41,0.6438,0.6255,142.21,1.69,0.19,13.03,49.27,3.51,280.6,0.0,0,0.4221,Médio
2020-07-01,3.0084,-54.2195,7,34.89,44.84,0.4441,0.1603,31.06,13.78,9.08,42.61,0.22,0.09,36.7,28.0,1,0.735,Alto
2021-08-25,-2.338,-57.3077,8,33.0,48.39,0.5321,0.0858,0.0,11.85,5.95,5.02,199.49,2.19,263.7,37.9,1,0.5857,Médio
2021-02-03,-8.2194,-69.8923,2,27.1,75.11,0.5824,0.5801,126.86,17.39,4.25,1.45,56.5,1.16,479.0,0.0,0,0.3019,Baixo
2018-12-07,-8.0158,-60.4824,12,28.48,69.34,0.635,0.6,134.91,13.49,2.61,73.86,45.88,3.84,287.1,0.0,0,0.3332,Baixo
2018-02-16,-0.4809,-60.11,2,25.42,74.66,0.5998,0.4543,118.63,6.09,0.22,0.09,20.79,17.48,529.4,0.0,0,0.195,Baixo
2019-06-04,2.9422,-48.7922,6,33.71,49.63,0.5063,0.1519,23.73,3.08,8.56,94.12,32.41,10.54,367.9,28.6,1,0.5452,Médio
2020-03-19,2.7417,-57.6938,3,30.19,71.09,0.6317,0.6974,137.79,9.12,2.29,32.63,11.68,1.85,24.3,0.0,0,0.3863,Médio
2021-01-31,0.5975,-62.3488,1,23.62,79.27,0.6588,0.6443,205.52,9.5,0.07,9.96,1.45,15.55,316.4,0.0,0,0.2061,Baixo
2022-04-01,-2.1594,-45.6496,4,31.07,76.24,0.6511,0.5258,115.02,15.77,0.29,29.92,72.32,7.02,344.6,1.9,0,0.3987,Médio
2018-12-25,-13.3172,-69.8998,12,30.24,74.95,0.6007,0.7032,153.08,11.96,2.02,42.58,90.72,7.19,462.1,0.0,0,0.353,Médio
2018-08-18,-11.7674,-61.1686,8,33.08,59.39,0.5313,0.2301,37.44,16.53,7.17,7.04,7.09,4.5,572.9,77.1,1,0.6607,Alto
2022-10-25,2.9711,-71.8233,10,29.09,77.4,0.6476,0.5101,117.89,6.7,2.75,36.84,61.87,20.0,436.2,0.0,0,0.3591,Médio
2018-07-17,-2.8714,-52.2827,7,34.01,62.23,0.4506,0.2115,50.6,15.86,7.55,40.79,54.06,3.83,366.1,41.8,1,0.5925,Médio
2020-05-23,-14.8161,-47.2939,5,30.46,72.7,0.762,0.576,138.05,14.88,2.15,7.17,7.86,0.99,401.4,0.0,0,0.3692,Médio
2020-12-04,-12.9706,-65.159,12,29.97,72.85,0.6738,0.4131,75.23,3.93,2.91,1.07,21.92,3.61,274.8,38.0,0,0.3792,Médio
2020-09-15,-1.73,-48.9664,9,31.2,48.49,0.4923,0.1959,49.8,17.29,6.71,5.71,21.98,12.57,80.6,42.2,1,0.4782,Médio
2018-06-07,-14.8988,-64.8179,6,35.17,52.86,0.5708,0.086,0.0,12.37,5.6,5.6,57.08,10.72,306.2,37.3,1,0.6605,Alto
2018-04-15,-11.7838,-47.4984,4,27.59,79.82,0.7421,0.5428,118.57,13.57,4.87,1.69,72.72,2.08,354.8,0.0,0,0.2458,Baixo
2018-07-12,-4.0253,-51.8891,7,34.17,61.5,0.4927,0.1639,50.64,8.54,5.04,32.37,3.98,1.19,119.5,36.4,1,0.6039,Médio
2020-12-04,-1.1621,-50.4626,12,26.54,79.8,0.6674,0.5153,139.59,17.1,0.91,11.95,33.11,10.81,499.0,0.0,0,0.2567,Baixo
2020-09-20,-1.9608,-72.4958,9,37.5,46.03,0.4506,0.213,57.53,7.26,7.61,53.94,57.38,11.28,450.8,34.2,1,0.8071,Alto
2019-03-03,-10.5146,-46.0413,3,30.08,80.42,0.6426,0.7584,186.3,15.33,1.11,7.26,61.71,4.56,94.2,0.0,0,0.4328,Médio
2021-03-09,-0.7564,-52.6532,3,26.52,65.81,0.64,0.5654,130.65,15.28,0.05,15.09,6.41,18.5,504.9,0.0,0,0.2959,Baixo
2022-02-05,-10.255,-64.467,2,25.33,79.49,0.6592,0.631,173.8,8.1,0.14,25.47,29.82,38.26,253.8,0.0,0,0.2822,Baixo
2018-03-17,-8.492,-49.7769,3,27.23,73.16,0.6666,0.5924,127.34,19.93,2.09,52.48,77.95,2.3,183.2,5.5,0,0.1294,Baixo
2020-06-28,-0.0702,-65.1174,6,34.87,58.51,0.528,0.2861,96.99,12.93,11.7,18.59,15.34,8.61,461.9,34.7,1,0.8138,Alto
2021-06-11,-2.0073,-48.5629,6,34.48,48.34,0.5119,0.2118,9.21,14.62,6.61,11.69,22.14,0.05,292.3,30.3,1,0.7124,Alto
2019-04-06,1.9845,-69.8477,4,30.51,80.86,0.5895,0.6614,180.78,5.89,1.41,50.44,65.26,12.48,584.9,0.0,0,0.378,Médio
2019-07-16,-1.8477,-53.2968,7,35.58,47.68,0.4531,0.2457,55.31,20.47,5.77,9.29,3.74,5.35,172.1,24.7,1,0.6812,Alto
2021-01-24,-3.6338,-57.8604,1,29.94,71.66,0.6227,0.5812,159.48,7.1,0.59,2.07,78.5,2.15,40.3,0.0,0,0.353,Médio
2022-06-27,-13.1265,-70.297,6,34.65,50.01,0.4859,0.1449,9.88,16.1,5.04,14.72,14.91,13.95,257.9,31.6,1,0.7079,Alto
2022-01-18,-7.6457,-66.227,1,25.22,66.23,0.7025,0.6047,145.46,8.02,0.64,38.44,0.06,16.64,418.4,1.5,0,0.2688,Baixo
2020-11-30,-9.696,-72.6527,11,27.61,75.47,0.5919,0.468,85.39,9.52,1.19,0.78,10.67,1.18,160.9,15.0,0,0.387,Médio
2021-08-25,-10.1202,-59.8745,8,36.12,64.03,0.4821,0.1484,36.73,15.16,5.44,22.04,3.75,0.42,100.5,31.3,1,0.6697,Alto
2019-10-28,4.4602,-64.5646,10,27.9,88.33,0.6977,0.5891,160.49,16.11,0.18,22.56,3.88,4.07,334.3,0.0,0,0.2496,Baixo
2021-03-15,-7.138,-56.246,3,29.01,75.49,0.635,0.6221,154.0,6.91,2.53,65.97,47.21,9.83,80.4,0.0,0,0.3386,Baixo
2020-04-30,2.8409,-64.6773,4,27.36,80.58,0.673,0.453,60.8,16.36,4.5,8.44,9.63,15.77,346.0,24.5,0,0.3811,Médio
2018-12-13,-2.3772,-64.6023,12,25.94,76.16,0.643,0.5177,112.03,16.18,5.52,8.17,109.18,7.9,248.9,13.2,0,0.2398,Baixo
2021-07-04,0.8962,-52.1906,7,33.75,57.49,0.5128,0.1295,7.56,8.25,6.92,14.52,29.06,8.69,374.2,29.8,1,0.7136,Alto
2020-10-12,-4.9473,-71.652,10,28.62,73.29,0.6386,0.6156,158.75,18.39,0.11,11.04,24.65,16.09,92.4,0.0,0,0.3562,Médio
2019-10-17,-3.4619,-47.7189,10,26.69,75.98,0.6834,0.6223,158.68,6.17,2.7,33.33,22.79,7.53,494.7,0.0,0,0.2768,Baixo
2022-07-22,-5.1496,-49.1366,7,33.53,57.69,0.4227,0.1398,24.89,9.5,5.23,25.66,47.18,9.45,272.5,37.1,1,0.6414,Médio
2018-02-08,-11.0951,-54.3015,2,26.12,72.11,0.6318,0.639,169.06,13.92,2.22,35.57,24.08,7.26,414.5,0.0,0,0.3355,Baixo
2019-07-31,-0.551,-56.3898,7,36.24,54.61,0.5148,0.2349,0.0,8.59,8.02,42.88,5.51,21.24,444.0,33.7,1,0.6482,Médio
2018-04-14,-9.3846,-48.0155,4,27.41,74.71,0.6767,0.6522,168.31,13.06,2.59,64.09,84.87,2.69,126.4,2.4,0,0.1737,Baixo
2021-10-30,-14.5137,-67.8108,10,30.91,79.13,0.7246,0.6607,164.24,12.96,6.07,14.09,22.37,3.07,432.3,0.0,0,0.4371,Médio
2021-07-05,-2.0906,-70.7889,7,37.06,49.67,0.4804,0.2046,41.33,11.25,7.68,104.49,3.08,1.37,86.2,90.1,1,0.909,Alto
2019-08-28,-11.4578,-66.2937,8,33.84,54.74,0.574,0.1359,24.54,15.33,7.36,6.07,30.15,17.12,94.5,27.6,1,0.6176,Médio
2021-05-18,3.8092,-50.7518,5,25.98,84.56,0.617,0.7745,204.92,11.09,0.61,31.33,41.69,5.31,594.6,0.0,0,0.2167,Baixo
2019-12-24,4.0786,-72.0292,12,23.83,80.82,0.7164,0.615,164.8,12.93,5.17,19.09,12.9,4.28,466.8,0.0,0,0.2317,Baixo
2021-10-12,3.2973,-56.6814,10,25.06,81.75,0.6909,0.5947,120.95,16.59,0.4,42.44,64.45,39.82,611.0,0.0,0,0.2114,Baixo
2020-04-08,-7.5968,-45.1277,4,25.25,75.12,0.6043,0.5982,157.45,15.16,4.71,16.19,44.32,26.15,244.5,0.0,0,0.2616,Baixo
2020-01-23,-14.6909,-49.0405,1,30.76,76.6,0.6654,0.5972,172.57,15.14,0.75,38.3,42.03,35.75,315.4,0.0,0,0.4613,Médio
2022-09-02,3.5664,-58.3995,9,34.23,60.01,0.4974,0.143,12.36,7.4,5.28,66.54,21.85,1.53,379.1,42.6,1,0.5316,Médio
2019-04-03,-6.4363,-71.2181,4,28.78,82.8,0.6813,0.6101,182.68,14.1,3.51,32.95,130.72,22.19,298.2,0.0,0,0.2489,Baixo
2018-08-08,4.3331,-49.7215,8,29.56,45.24,0.4888,0.2097,41.46,8.49,5.0,37.41,12.82,3.99,188.1,28.8,1,0.5474,Médio
2020-12-02,4.2724,-56.2286,12,25.6,68.42,0.6346,0.3997,79.73,6.87,3.57,1.74,34.48,0.13,165.6,10.4,0,0.2786,Baixo
2022-11-05,2.0602,-69.7819,11,29.77,81.55,0.7185,0.602,158.99,11.71,0.61,5.73,14.79,4.96,332.1,14.3,0,0.3114,Baixo
2019-11-21,-9.111,-70.372,11,28.57,73.62,0.6451,0.5041,137.82,8.38,4.32,91.54,54.63,7.12,140.0,0.0,0,0.2256,Baixo
2018-04-24,-7.298,-47.5304,4,27.71,71.64,0.6913,0.7734,166.12,15.16,2.35,29.54,1.96,1.15,135.8,18.4,0,0.2867,Baixo
2019-09-12,2.0227,-54.2624,9,35.13,48.73,0.4887,0.134,58.33,15.26,7.19,20.61,1.88,7.71,359.0,34.0,1,0.712,Alto
2020-07-12,-8.6616,-49.78,7,37.27,52.22,0.5833,0.1722,35.85,4.39,5.91,11.43,66.61,17.12,285.7,31.8,1,0.7446,Alto
2018-10-23,-11.6101,-48.3886,10,27.56,67.99,0.6161,0.7571,199.96,8.69,0.12,1.14,22.79,4.74,440.6,0.0,0,0.3174,Baixo
2021-04-16,-3.864,-56.9904,4,28.14,85.46,0.6193,0.6411,144.64,6.16,3.54,11.52,16.69,4.35,236.3,0.0,0,0.3753,Médio
2022-12-26,3.7231,-58.5115,12,28.39,74.89,0.7262,0.6801,168.74,10.15,0.37,17.27,37.41,4.14,212.8,0.0,0,0.2908,Baixo
2020-04-04,-1.0794,-60.948,4,32.78,74.71,0.6278,0.6324,174.15,13.82,0.93,5.94,48.41,25.65,363.5,0.0,0,0.5674,Médio
2019-10-10,-3.5988,-64.1255,10,23.8,77.94,0.7301,0.6617,147.08,11.03,1.83,4.75,8.99,0.5,178.2,0.0,0,0.3329,Baixo
2020-01-02,-13.0565,-60.8313,1,29.37,79.81,0.6946,0.6924,173.36,9.64,1.32,17.75,8.2,5.89,201.3,0.0,0,0.3549,Médio
2018-07-30,-2.6999,-51.3314,7,33.77,59.73,0.4923,0.1349,12.16,17.2,5.44,22.04,126.95,3.07,207.2,29.5,1,0.5897,Médio
2022-05-31,4.8011,-56.1461,5,29.13,80.37,0.5593,0.5867,137.32,2.78,0.3,6.86,35.63,22.42,268.5,1.8,0,0.3964,Médio
2020-01-28,-12.1983,-48.0093,1,26.69,71.85,0.649,0.5061,110.63,16.95,0.26,22.13,19.78,1.01,565.9,0.2,0,0.2895,Baixo
2019-12-08,-4.6334,-60.5854,12,27.9,73.51,0.6551,0.569,157.24,9.82,3.98,57.65,64.67,5.3,93.5,0.0,0,0.3283,Baixo
2021-04-18,2.5475,-56.0015,4,29.42,78.85,0.7084,0.6814,159.76,11.69,0.06,16.02,29.79,5.22,494.3,6.7,0,0.3827,Médio
2020-03-17,-0.1846,-55.3234,3,34.23,72.36,0.7294,0.7364,185.38,9.89,7.55,48.69,11.07,21.93,410.7,0.0,0,0.5504,Médio
2021-03-29,-1.0597,-56.4325,3,29.62,74.97,0.6158,0.6033,173.73,18.17,0.44,65.53,9.26,2.43,535.0,0.0,0,0.4421,Médio
2018-04-23,-0.9503,-53.3263,4,26.3,76.99,0.6901,0.5752,141.46,7.08,0.23,2.42,20.22,10.35,770.5,9.8,0,0.2782,Baixo
2022-01-25,-7.8102,-66.3519,1,27.15,78.93,0.6883,0.5221,114.65,12.05,1.72,2.52,78.61,1.44,514.7,6.9,0,0.2411,Baixo
2022-09-13,-9.1282,-58.6538,9,33.09,46.11,0.5537,0.1843,42.99,14.11,5.17,16.16,2.54,30.79,438.9,32.9,1,0.7596,Alto
2021-03-29,1.1872,-70.0817,3,24.41,78.57,0.6749,0.6699,183.32,5.56,1.84,22.17,9.86,8.99,103.1,0.0,0,0.1969,Baixo
2022-10-09,1.2023,-62.2337,10,27.34,73.83,0.5529,0.6927,172.66,8.32,3.8,13.87,89.45,9.84,122.1,0.0,0,0.3155,Baixo
2018-10-04,2.3414,-59.3453,10,29.47,78.54,0.6422,0.6277,182.53,11.41,0.1,9.88,5.19,5.69,354.0,0.0,0,0.4015,Médio
2020-05-21,3.2648,-54.7377,5,25.45,78.88,0.5922,0.545,143.64,8.45,3.22,25.61,39.73,4.19,45.3,0.0,0,0.234,Baixo
2021-01-03,-4.7732,-46.3851,1,30.1,83.04,0.6399,0.6338,136.0,8.74,1.0,0.05,9.61,2.39,392.3,0.0,0,0.4444,Médio
2020-11-27,-4.9697,-56.1818,11,28.98,81.77,0.699,0.5327,127.89,10.6,0.35,86.11,37.24,9.26,20.2,0.0,0,0.2339,Baixo
2020-01-03,0.9659,-52.1794,1,26.53,81.73,0.6653,0.5335,148.32,14.6,0.39,6.6,19.32,30.91,472.8,0.0,0,0.3056,Baixo
2019-09-10,-2.0007,-58.8246,9,33.72,62.22,0.5574,0.131,27.64,10.63,10.02,62.25,4.29,4.46,251.7,36.1,1,0.5164,Médio
2018-08-20,-0.9607,-55.2451,8,37.2,56.46,0.5171,0.1559,36.2,16.31,5.23,2.89,34.94,21.47,319.0,46.4,1,0.6701,Alto
2019-12-16,0.9159,-71.0139,12,29.47,75.16,0.5851,0.67,146.12,8.01,4.03,6.8,45.96,1.61,187.7,0.0,0,0.5131,Médio
2018-10-24,2.8001,-65.877,10,28.02,79.36,0.524,0.6382,145.99,6.99,1.57,6.69,45.61,27.51,15.2,0.0,0,0.2707,Baixo
2021-09-02,-8.2401,-62.8681,9,33.52,58.66,0.5074,0.1708,6.7,19.71,5.08,139.01,40.54,4.32,485.2,35.5,1,0.4231,Médio
2019-01-17,-7.4883,-59.7702,1,28.15,73.45,0.6393,0.6975,178.25,9.37,1.25,0.12,27.74,4.78,500.4,0.0,0,0.2801,Baixo
2018-04-17,-13.1204,-71.7218,4,26.98,77.02,0.6012,0.6519,152.3,6.76,3.4,25.52,29.31,6.21,247.3,0.0,0,0.4068,Médio
2020-10-05,-3.4344,-69.0793,10,23.79,74.82,0.565,0.5551,144.77,5.03,2.59,50.95,40.38,12.67,399.3,0.0,0,0.0659,Baixo
2020-12-22,-14.2812,-65.2492,12,32.08,70.73,0.6133,0.5452,127.58,16.3,1.34,27.89,46.88,12.72,241.4,0.0,0,0.4131,Médio
2022-05-11,-5.688,-45.7971,5,28.31,81.45,0.6403,0.4706,110.04,10.63,3.93,11.26,42.55,6.53,343.3,6.1,0,0.2616,Baixo
2020-11-18,-4.1471,-63.7223,11,28.8,75.28,0.6833,0.668,189.24,10.99,0.26,79.44,35.37,7.41,413.9,0.0,0,0.2781,Baixo
2019-09-23,-9.2692,-59.5029,9,33.88,65.24,0.5094,0.2275,46.64,11.36,9.81,56.0,6.78,0.3,383.3,29.6,1,0.6042,Médio
2022-01-05,-3.1833,-67.5093,1,26.53,66.87,0.7304,0.5093,101.28,16.05,3.75,14.23,9.46,3.63,501.1,0.8,0,0.2789,Baixo
2020-09-13,-14.39,-55.8982,9,33.63,52.22,0.4482,0.2714,52.89,11.28,7.46,21.29,12.06,4.25,377.8,26.1,1,0.7612,Alto
2018-05-25,-14.253,-65.1409,5,24.8,75.16,0.6941,0.5983,177.67,21.38,3.41,85.68,100.86,8.18,304.2,0.0,0,0.0506,Baixo
2020-10-29,1.452,-67.2042,10,32.55,80.69,0.6524,0.6325,153.73,12.54,1.57,101.23,56.98,8.17,185.8,0.0,0,0.4002,Médio
2022-07-16,-7.7962,-58.536,7,31.53,57.0,0.5347,0.1935,77.94,16.25,7.25,14.94,32.2,12.38,228.2,52.8,1,0.5642,Médio
2019-12-25,-12.4588,-72.8458,12,25.94,76.55,0.6282,0.6177,156.5,15.22,1.64,46.99,11.62,12.62,421.5,0.0,0,0.1929,Baixo
2019-06-25,-4.5551,-72.7854,6,33.12,49.36,0.5536,0.137,0.0,11.85,5.88,8.99,4.7,2.68,74.7,36.7,1,0.6518,Alto
2018-09-19,0.3999,-66.8661,9,36.58,49.22,0.5148,0.1712,40.96,9.65,6.68,11.62,91.61,14.7,465.9,31.0,1,0.6737,Alto
2018-10-04,-10.6836,-71.9718,10,28.03,76.61,0.616,0.6423,157.35,13.33,0.6,4.5,89.27,0.2,257.8,7.0,0,0.3156,Baixo
2020-02-29,-2.5422,-69.9753,2,25.53,68.18,0.6494,0.5158,131.9,14.04,1.16,5.87,4.69,12.59,177.2,0.0,0,0.2678,Baixo
2020-12-23,-13.2931,-63.5119,12,30.51,72.34,0.638,0.5512,167.21,9.71,0.66,26.74,63.82,1.08,135.2,0.0,0,0.2701,Baixo
2018-05-28,-13.9664,-50.5276,5,29.46,77.5,0.6745,0.5278,99.97,12.67,0.26,17.87,23.67,13.08,401.2,8.7,0,0.4444,Médio
2022-09-11,-4.3729,-56.9826,9,35.08,50.09,0.441,0.3066,59.72,16.94,5.78,6.57,15.66,7.49,297.8,68.4,1,0.826,Alto
2021-10-10,-4.1873,-58.6453,10,29.43,83.03,0.6485,0.4975,123.66,20.28,3.82,12.89,53.75,5.75,538.3,0.0,0,0.362,Médio
2020-12-06,-2.2514,-64.7823,12,32.79,81.12,0.6698,0.602,120.45,15.42,0.96,11.68,38.11,11.73,110.5,0.0,0,0.4319,Médio
2022-02-20,-0.4782,-46.9109,2,32.37,67.14,0.6517,0.5953,146.59,19.45,2.76,109.27,60.57,0.37,213.3,0.0,0,0.5119,Médio
2018-05-27,4.517,-61.8836,5,26.63,70.34,0.7173,0.5592,162.99,9.48,0.39,48.03,3.09,2.53,286.2,0.0,0,0.3725,Médio
2020-05-20,-4.674,-70.5614,5,31.25,63.57,0.6887,0.5533,154.92,14.81,1.1,12.27,15.34,9.58,187.2,0.0,0,0.4573,Médio
2021-02-23,-8.5409,-55.7221,2,28.77,71.09,0.6496,0.5562,127.72,17.35,0.24,61.31,15.39,18.79,300.9,0.7,0,0.3196,Baixo
2022-02-21,0.9037,-69.8125,2,29.0,78.83,0.6608,0.5494,134.82,8.41,0.3,10.49,16.0,4.8,347.9,3.6,0,0.3594,Médio
2021-11-30,-9.5834,-63.3338,11,24.62,72.93,0.6648,0.4664,116.01,10.06,1.92,27.56,27.92,2.99,372.7,0.0,0,0.1081,Baixo
2019-05-21,-6.2206,-58.7925,5,27.66,77.3,0.6702,0.5018,143.26,18.95,1.87,85.02,13.31,7.31,525.9,0.0,0,0.2591,Baixo
2022-09-14,-13.4309,-48.5218,9,32.37,47.39,0.4087,0.1822,62.25,8.1,5.48,12.37,23.51,9.74,104.5,48.6,1,0.7058,Alto
2018-08-15,-14.493,-59.1807,8,35.66,58.99,0.4849,0.1694,29.87,6.64,6.29,28.48,18.34,5.45,350.7,52.4,1,0.683,Alto
2022-05-17,4.253,-53.3368,5,30.14,72.22,0.5758,0.6512,175.78,18.11,3.98,8.77,53.17,20.93,203.0,0.0,0,0.3711,Médio
2022-11-07,1.7196,-45.2011,11,23.85,75.06,0.7139,0.6623,193.66,16.79,0.38,7.74,37.0,7.41,364.5,0.0,0,0.1905,Baixo
2018-11-20,-1.0805,-69.3183,11,27.96,74.54,0.647,0.5748,132.36,13.73,0.04,21.34,42.41,0.36,364.7,0.0,0,0.2679,Baixo
2021-08-10,-6.8209,-65.3075,8,36.24,48.64,0.4903,0.2008,24.4,11.82,7.11,96.9,9.46,2.52,152.0,29.6,1,0.687,Alto
2018-03-15,-11.5341,-61.9519,3,27.63,69.23,0.6948,0.75,215.14,10.25,0.11,15.09,15.75,5.99,164.8,0.0,0,0.2446,Baixo
2020-01-10,-11.8713,-61.1888,1,29.46,79.84,0.6711,0.6806,193.33,13.13,7.82,69.37,0.86,11.96,376.7,0.0,0,0.3402,Baixo
2020-07-31,-9.9951,-61.4914,7,34.7,56.99,0.4436,0.1464,0.0,18.32,6.88,61.44,4.59,2.48,303.5,31.7,1,0.7016,Alto
2020-11-25,-4.0155,-47.5869,11,28.68,80.25,0.6465,0.5752,161.61,12.95,1.27,7.32,12.32,37.4,267.1,0.0,0,0.3718,Médio
2022-09-05,-0.7081,-53.0071,9,33.46,56.62,0.4832,0.1488,30.02,20.67,6.12,12.85,2.71,3.84,398.7,37.4,1,0.5938,Médio
2021-05-11,-1.7961,-55.9787,5,25.57,75.71,0.5628,0.6395,174.79,8.41,1.7,25.77,36.92,7.6,409.8,0.0,0,0.2534,Baixo
2020-05-28,-9.4013,-64.3376,5,25.76,66.37,0.6155,0.4935,127.65,11.92,0.19,18.25,251.28,0.19,220.6,0.0,0,0.1714,Baixo
2022-01-17,4.0973,-49.9339,1,29.42,73.65,0.6408,0.5286,124.81,10.51,5.32,2.52,4.25,21.62,172.2,0.0,0,0.3954,Médio
2022-10-01,-0.2421,-46.2583,10,28.04,74.86,0.6443,0.4557,129.72,7.66,1.97,126.67,68.87,15.55,110.7,0.0,0,0.3147,Baixo
2018-02-10,-3.9129,-50.0064,2,27.72,84.77,0.5759,0.6613,132.84,11.39,0.41,34.92,5.06,2.17,305.0,0.0,0,0.361,Médio
2022-11-29,-2.7656,-72.9562,11,27.15,78.43,0.7076,0.602,174.46,13.67,1.65,14.39,44.34,27.07,86.5,28.5,0,0.2749,Baixo
2018-06-07,-6.608,-55.1808,6,33.39,62.68,0.4949,0.1793,0.0,14.1,5.29,24.07,41.22,3.8,314.9,34.2,1,0.5917,Médio
2022-01-26,-10.0454,-71.5682,1,30.09,77.99,0.6519,0.5645,131.32,20.68,0.04,2.29,93.21,11.78,482.5,0.0,0,0.3542,Médio
2019-05-27,-7.8805,-65.787,5,27.33,71.44,0.67,0.5209,96.33,13.86,1.99,17.09,4.84,17.09,247.0,0.0,0,0.3564,Médio
2018-08-30,0.1569,-71.3333,8,31.32,55.59,0.4606,0.196,60.21,16.6,7.09,66.78,15.16,13.51,219.6,34.1,1,0.4801,Médio
2020-03-13,-14.7121,-56.0937,3,29.49,76.18,0.6728,0.6867,188.13,12.26,1.75,56.73,3.81,24.96,599.7,0.0,0,0.419,Médio
2021-03-21,-12.6785,-53.7755,3,27.59,70.3,0.6316,0.6129,140.19,18.71,0.41,10.29,20.93,19.97,526.5,0.0,0,0.3486,Baixo
2019-11-27,-14.0799,-69.7943,11,28.06,73.08,0.6052,0.6154,141.06,21.59,1.85,18.95,97.03,52.23,185.3,11.1,0,0.2801,Baixo
2018-04-10,-14.1854,-62.2525,4,31.22,73.97,0.6787,0.6659,163.6,14.12,0.12,29.88,60.84,2.02,320.9,0.0,0,0.3719,Médio
2020-12-30,2.1092,-60.2254,12,27.96,83.03,0.7246,0.6701,194.23,8.03,1.88,10.39,51.34,3.64,349.3,0.0,0,0.3435,Baixo
2022-07-05,-0.9268,-62.6665,7,34.58,44.6,0.5362,0.1605,42.26,9.8,6.61,1.68,30.46,10.11,330.5,32.4,1,0.6696,Alto
